ID	mRNA	ORF_strand	ORF_frame	ORF_start	ORF_end	ORF	Fickett	Hexamer	Coding_prob
STRG.13568.1_ORF_2	2212	+	2	1067	1459	393	0.9523	-0.0673762555750305	2.22044604925031e-16
STRG.13568.1_ORF_3	2212	-	3	476	99	378	0.8732	0.0122833258926747	2.22044604925031e-16
STRG.13568.1_ORF_4	2212	-	2	276	94	183	0.5899	-0.0345048474575687	2.22044604925031e-16
STRG.13568.1_ORF_5	2212	+	2	539	709	171	1.0739	0.0395376410990914	2.22044604925031e-16
STRG.13464.2_ORF_1	1885	+	3	96	1619	1524	1.0405	0.52762681980308	1.15379107978764e-10
STRG.13464.2_ORF_2	1885	+	1	520	807	288	1.1617	-0.0380769622110084	2.22044604925031e-16
STRG.13464.2_ORF_3	1885	+	1	1342	1512	171	0.9518	-0.111444138223584	2.22044604925031e-16
STRG.13464.2_ORF_4	1885	-	2	744	589	156	1.2278	-0.0232097382670187	2.22044604925031e-16
STRG.13464.2_ORF_5	1885	+	1	1546	1677	132	0.844	-0.136386722251426	2.22044604925031e-16
STRG.14205.2_ORF_1	1838	+	2	314	1726	1413	0.6765	0.181597653793784	2.22044604925031e-16
STRG.14205.2_ORF_2	1838	-	2	1744	1505	240	0.7808	-0.0446446852992555	2.22044604925031e-16
STRG.14205.2_ORF_3	1838	-	3	921	700	222	1.1529	0.14114640372794	2.22044604925031e-16
STRG.14205.2_ORF_4	1838	-	1	1133	918	216	0.4484	-0.0811621872084998	2.22044604925031e-16
STRG.14205.2_ORF_5	1838	-	3	621	409	213	0.7902	0.199109665324487	2.22044604925031e-16
STRG.14218.2_ORF_1	792	-	3	229	2	228	1.0168	-0.112861726293345	2.22044604925031e-16
STRG.14218.2_ORF_2	792	+	1	160	345	186	0.8958	0.369320692707335	2.22044604925031e-16
STRG.14218.2_ORF_3	792	-	3	655	545	111	0.8306	-0.10999803965093	2.22044604925031e-16
STRG.14218.2_ORF_4	792	-	1	462	373	90	0.8756	-0.18766627423233	2.22044604925031e-16
STRG.14218.2_ORF_5	792	+	2	218	301	84	0.8566	0.0786750177244963	2.22044604925031e-16
STRG.14247.2_ORF_1	694	-	2	462	253	210	0.5836	-1.01404355216262	2.22044604925031e-16
STRG.14247.2_ORF_2	694	-	3	323	183	141	0.6958	-1.23071394621837	2.22044604925031e-16
STRG.14247.3_ORF_1	705	-	3	298	2	297	0.5447	-1.16658799557424	2.22044604925031e-16
STRG.14247.3_ORF_2	705	-	2	437	228	210	0.5836	-1.01404355216262	2.22044604925031e-16
STRG.14247.4_ORF_1	730	-	2	462	253	210	0.5836	-1.01404355216262	2.22044604925031e-16
STRG.14247.4_ORF_2	730	-	3	323	183	141	0.6958	-1.23071394621837	2.22044604925031e-16
STRG.14247.6_ORF_1	564	-	2	296	183	114	0.4797	-1.15845600575872	2.22044604925031e-16
STRG.14247.7_ORF_1	584	-	2	298	2	297	0.5447	-1.16658799557424	2.22044604925031e-16
STRG.14247.7_ORF_2	584	-	1	437	228	210	0.5836	-1.01404355216262	2.22044604925031e-16
STRG.14247.9_ORF_1	485	-	1	296	183	114	0.4797	-1.15845600575872	2.22044604925031e-16
STRG.14248.2_ORF_1	476	+	2	194	403	210	0.5836	-1.01404355216262	2.22044604925031e-16
STRG.14248.2_ORF_2	476	+	3	333	476	144	0.95	-1.20671122975314	2.22044604925031e-16
STRG.14247.10_ORF_1	319	-	3	110	3	108	0.5836	-1.14943593782316	2.22044604925031e-16
STRG.14256.5_ORF_1	2261	+	2	200	1834	1635	1.0737	0.58371498712378	2.22044604925031e-16
STRG.14256.5_ORF_2	2261	-	2	757	332	426	0.9729	0.0743448694915526	2.22044604925031e-16
STRG.14256.5_ORF_3	2261	-	2	1864	1451	414	1.0296	0.176846162669129	2.22044604925031e-16
STRG.14256.5_ORF_4	2261	-	1	968	657	312	1.1465	0.182035853531629	2.22044604925031e-16
STRG.14256.5_ORF_5	2261	+	3	1773	1991	219	0.8581	-0.320930131728732	2.22044604925031e-16
STRG.14264.1_ORF_1	720	+	2	35	649	615	0.6369	0.187128029887421	0.00513466372604363
STRG.14264.1_ORF_2	720	-	2	512	363	150	0.8465	-0.0244337440311025	2.22044604925031e-16
STRG.14264.1_ORF_3	720	-	2	203	81	123	1.099	-0.0590027834908476	2.22044604925031e-16
STRG.14049.1_ORF_1	478	+	3	72	347	276	1.2317	0.412153240386579	4.03074453181739e-09
STRG.14049.1_ORF_2	478	-	2	87	4	84	0.7439	-0.256931245562519	2.22044604925031e-16
STRG.13806.1_ORF_1	1415	+	2	11	1282	1272	0.7717	0.154883931862489	0.127274902465409
STRG.13806.1_ORF_2	1415	+	3	762	896	135	0.8069	0.0593138429477554	2.22044604925031e-16
STRG.13806.1_ORF_3	1415	-	1	230	141	90	0.7284	-0.238144534758627	2.22044604925031e-16
STRG.13806.1_ORF_4	1415	-	3	1215	1129	87	0.7979	-0.0611488146629033	2.22044604925031e-16
STRG.13806.1_ORF_5	1415	+	1	415	498	84	0.9775	-0.194370709267432	2.22044604925031e-16
STRG.13806.2_ORF_1	1435	+	1	637	1302	666	0.6249	0.16212579369267	2.22044604925031e-16
STRG.13806.2_ORF_2	1435	+	2	11	559	549	0.9107	0.103049976501472	2.22044604925031e-16
STRG.13806.2_ORF_3	1435	+	2	782	916	135	0.8069	0.0593138429477554	2.22044604925031e-16
STRG.13806.2_ORF_4	1435	-	3	230	141	90	0.7284	-0.238144534758627	2.22044604925031e-16
STRG.13806.2_ORF_5	1435	-	3	1235	1149	87	0.7979	-0.0611488146629033	2.22044604925031e-16
STRG.13828.2_ORF_1	1538	+	1	25	1326	1302	0.8017	0.168934230335211	2.37732932021273e-06
STRG.13828.2_ORF_2	1538	-	1	599	387	213	0.9621	-0.020737836078976	2.22044604925031e-16
STRG.13828.2_ORF_3	1538	+	3	252	455	204	0.5836	-0.343886489365577	2.22044604925031e-16
STRG.13828.2_ORF_4	1538	+	3	1335	1538	204	0.6683	-0.236369180260324	2.22044604925031e-16
STRG.13828.2_ORF_5	1538	+	2	515	652	138	1.0498	-0.025997148329274	2.22044604925031e-16
STRG.13828.3_ORF_1	1581	+	1	25	861	837	0.858	0.176809552057669	2.22044604925031e-16
STRG.13828.3_ORF_2	1581	+	2	1130	1369	240	0.7625	0.0394651625203261	2.22044604925031e-16
STRG.13828.3_ORF_3	1581	-	2	599	387	213	0.9621	-0.020737836078976	2.22044604925031e-16
STRG.13828.3_ORF_4	1581	+	1	1378	1581	204	0.6683	-0.236369180260324	2.22044604925031e-16
STRG.13828.3_ORF_5	1581	+	3	252	455	204	0.5836	-0.343886489365577	2.22044604925031e-16
STRG.13913.1_ORF_1	1541	+	3	3	743	741	0.9396	0.216582626624074	2.22044604925031e-16
STRG.13913.1_ORF_2	1541	+	1	382	501	120	0.8472	0.00617025988058453	2.22044604925031e-16
STRG.13913.1_ORF_3	1541	-	2	619	506	114	1.008	-0.254435837475539	2.22044604925031e-16
STRG.13913.1_ORF_4	1541	-	2	193	80	114	0.721	-0.174440104761203	2.22044604925031e-16
STRG.13913.1_ORF_5	1541	+	1	181	285	105	0.7468	0.00355717312458465	2.22044604925031e-16
STRG.13933.1_ORF_1	561	-	1	192	1	192	0.7912	0.0821862198028694	2.22044604925031e-16
STRG.13933.1_ORF_2	561	-	3	250	92	159	1.107	0.163898295265087	2.22044604925031e-16
STRG.13933.1_ORF_3	561	-	3	508	365	144	0.7645	0.0258715044777118	2.22044604925031e-16
STRG.13933.1_ORF_4	561	-	2	527	393	135	0.9479	0.0125532118822545	2.22044604925031e-16
STRG.13933.1_ORF_5	561	-	2	176	60	117	1.0876	0.131131624476643	2.22044604925031e-16
STRG.13943.1_ORF_1	1632	+	3	1068	1580	513	0.8952	0.282465084598263	2.22044604925031e-16
STRG.13943.1_ORF_2	1632	+	1	313	666	354	0.5595	-0.16814101213622	2.22044604925031e-16
STRG.13943.1_ORF_3	1632	+	2	617	925	309	0.6239	0.0367562483791952	2.22044604925031e-16
STRG.13943.1_ORF_4	1632	-	2	1004	786	219	0.7683	-0.0171777134287335	2.22044604925031e-16
STRG.13943.1_ORF_5	1632	+	1	1372	1530	159	1.1709	-0.201227466540246	2.22044604925031e-16
STRG.13964.1_ORF_1	509	+	2	5	388	384	0.5292	0.055487842141198	8.62975796948648e-06
STRG.13964.1_ORF_2	509	+	3	255	464	210	0.4674	0.0579749870958298	2.22044604925031e-16
STRG.13964.1_ORF_3	509	-	2	256	77	180	0.6637	-0.0805428019731579	2.22044604925031e-16
STRG.13964.1_ORF_4	509	-	3	444	277	168	0.4209	-0.201032870022982	2.22044604925031e-16
STRG.13964.1_ORF_5	509	-	1	494	330	165	0.5716	-0.337882953441097	2.22044604925031e-16
STRG.13965.1_ORF_1	483	-	3	427	119	309	0.6114	0.0771951590274618	9.88590293033491e-09
STRG.13965.1_ORF_2	483	-	1	246	43	204	0.462	0.0666818481732838	2.22044604925031e-16
STRG.13965.1_ORF_3	483	+	2	245	424	180	0.6637	-0.0805428019731579	2.22044604925031e-16
STRG.13965.1_ORF_4	483	+	3	63	224	162	0.4087	-0.200697679119011	2.22044604925031e-16
STRG.13965.1_ORF_5	483	+	1	13	171	159	0.577	-0.271298293010391	2.22044604925031e-16
STRG.13970.1_ORF_1	922	+	3	18	791	774	0.8304	0.162796994157639	0.000180835707391116
STRG.13970.1_ORF_2	922	+	2	131	295	165	0.7672	-0.243754994997772	2.22044604925031e-16
STRG.13970.1_ORF_3	922	-	1	652	521	132	0.6087	-0.144529224444617	2.22044604925031e-16
STRG.13970.1_ORF_4	922	-	1	169	68	102	0.7408	-0.0412543088487979	2.22044604925031e-16
STRG.13970.1_ORF_5	922	+	2	623	709	87	0.8637	-0.140050759361832	2.22044604925031e-16
STRG.13971.1_ORF_1	2716	+	3	1101	2018	918	0.9936	0.193216019416252	2.22044604925031e-16
STRG.13971.1_ORF_2	2716	+	2	2015	2659	645	0.9922	0.253120758148348	2.22044604925031e-16
STRG.13971.1_ORF_3	2716	+	1	460	942	483	0.813	0.180123476757401	2.22044604925031e-16
STRG.13971.1_ORF_4	2716	-	2	2619	2326	294	0.7898	-0.172268620154586	2.22044604925031e-16
STRG.13971.1_ORF_5	2716	+	1	16	282	267	1.0592	0.325550542597864	2.22044604925031e-16
STRG.14170.1_ORF_1	688	+	1	16	504	489	0.4384	0.264438076830647	1.36764177381076e-08
STRG.14170.1_ORF_2	688	-	2	267	100	168	0.4671	0.0803643005684284	2.22044604925031e-16
STRG.14170.1_ORF_3	688	+	3	537	659	123	0.6454	-0.458217785880391	2.22044604925031e-16
STRG.14170.1_ORF_4	688	-	1	625	533	93	0.7364	-0.642560540300867	2.22044604925031e-16
STRG.14170.1_ORF_5	688	+	2	266	352	87	0.9615	0.00570019551430513	2.22044604925031e-16
STRG.14098.4_ORF_1	1038	+	3	36	965	930	1.0131	0.275426953043159	0.3220597211024
STRG.14098.4_ORF_2	1038	-	2	953	699	255	0.8931	-0.112563488103408	2.22044604925031e-16
STRG.14098.4_ORF_3	1038	+	1	247	441	195	1.1093	-0.217604956963138	2.22044604925031e-16
STRG.14098.4_ORF_4	1038	-	3	907	800	108	0.9536	-0.339464404802275	2.22044604925031e-16
STRG.14098.4_ORF_5	1038	+	1	124	213	90	1.0532	-0.101596157117954	2.22044604925031e-16
STRG.14375.3_ORF_1	1596	+	2	410	1495	1086	0.9328	0.23576629987117	2.22044604925031e-16
STRG.14375.3_ORF_2	1596	+	3	33	668	636	1.0951	0.328245999117076	2.22044604925031e-16
STRG.14375.3_ORF_3	1596	-	2	1325	912	414	1.0577	0.125194160407433	2.22044604925031e-16
STRG.14375.3_ORF_4	1596	-	2	521	144	378	1.1313	0.037708318110268	2.22044604925031e-16
STRG.14375.3_ORF_5	1596	-	3	1516	1175	342	1.111	0.00952603953685543	2.22044604925031e-16
STRG.14387.1_ORF_1	679	+	1	184	633	450	0.9874	0.188302615338866	1.96373644583045e-10
STRG.14387.1_ORF_2	679	+	3	162	362	201	0.8113	0.078772632579508	2.22044604925031e-16
STRG.14387.1_ORF_3	679	+	2	425	568	144	0.7709	-0.0130869622278433	2.22044604925031e-16
STRG.14387.1_ORF_4	679	-	1	274	143	132	1.0272	-0.111188363770584	2.22044604925031e-16
STRG.14396.1_ORF_1	1062	+	2	41	928	888	0.9489	0.212385652153176	4.73372458064495e-05
STRG.14396.1_ORF_2	1062	+	3	114	308	195	0.9802	-0.0793613582766835	2.22044604925031e-16
STRG.14396.1_ORF_3	1062	+	1	325	426	102	1.0615	0.31076195853302	2.22044604925031e-16
STRG.14396.1_ORF_4	1062	+	3	717	815	99	0.9119	-0.0257572759361582	2.22044604925031e-16
STRG.14396.1_ORF_5	1062	+	1	625	720	96	0.5619	-0.140865137226866	2.22044604925031e-16
STRG.14517.1_ORF_1	1264	+	3	282	1226	945	0.9581	0.291287895442325	2.68295888273493e-12
STRG.14517.1_ORF_2	1264	+	1	496	765	270	1.1751	-0.0847503402129053	2.22044604925031e-16
STRG.14517.1_ORF_3	1264	+	1	1108	1251	144	0.6731	-0.169687906495267	2.22044604925031e-16
STRG.14517.1_ORF_4	1264	+	1	886	1026	141	1.04	0.333581351098734	2.22044604925031e-16
STRG.14517.1_ORF_5	1264	+	1	775	852	78	0.8437	0.0227905221372114	2.22044604925031e-16
STRG.14410.5_ORF_1	1488	+	2	968	1378	411	0.827	0.0197322505693011	2.22044604925031e-16
STRG.14410.5_ORF_2	1488	+	3	162	527	366	0.6865	-0.160771010587427	2.22044604925031e-16
STRG.14410.5_ORF_3	1488	-	3	1270	1061	210	0.9403	-0.0461759144975054	2.22044604925031e-16
STRG.14410.5_ORF_4	1488	-	3	352	152	201	0.8656	-0.210107403163956	2.22044604925031e-16
STRG.14410.5_ORF_5	1488	-	1	555	454	102	1.2932	-0.425200964400746	2.22044604925031e-16
STRG.14323.1_ORF_1	659	-	2	328	2	327	0.613	0.108931346897827	2.22044604925031e-16
STRG.14323.1_ORF_2	659	+	3	153	302	150	1.0299	0.0667318236750749	2.22044604925031e-16
STRG.14323.1_ORF_3	659	+	2	383	517	135	1.0863	0.466702323911168	2.22044604925031e-16
STRG.14324.2_ORF_1	1634	+	3	1332	1595	264	0.9746	0.328279335799127	2.22044604925031e-16
STRG.14324.2_ORF_2	1634	-	1	263	3	261	0.8653	-0.206107406527952	2.22044604925031e-16
STRG.14324.2_ORF_3	1634	+	3	789	950	162	0.5279	-0.295322382537335	2.22044604925031e-16
STRG.14324.2_ORF_4	1634	+	1	226	378	153	0.6048	-0.341744607338882	2.22044604925031e-16
STRG.14324.2_ORF_5	1634	+	1	1414	1563	150	1.2099	0.215067762836175	2.22044604925031e-16
STRG.14307.2_ORF_1	1967	+	2	1106	1690	585	1.0891	0.380381670744884	2.22044604925031e-16
STRG.14307.2_ORF_2	1967	-	1	1091	882	210	1.0013	0.119523577879449	2.22044604925031e-16
STRG.14307.2_ORF_3	1967	-	2	211	2	210	0.5611	-0.0107049954591236	2.22044604925031e-16
STRG.14307.2_ORF_4	1967	+	1	622	795	174	0.9206	-0.175095131409119	2.22044604925031e-16
STRG.14307.2_ORF_5	1967	-	3	204	31	174	0.6132	-0.296212561837157	2.22044604925031e-16
STRG.14459.1_ORF_1	475	+	3	39	311	273	1.2625	0.649763092967841	2.20845685744396e-08
STRG.14459.1_ORF_2	475	+	1	211	387	177	0.8502	-0.353437946872008	2.22044604925031e-16
STRG.14459.1_ORF_3	475	-	1	103	2	102	0.9835	0.180021591245032	2.22044604925031e-16
STRG.14459.1_ORF_4	475	-	2	411	334	78	0.6304	-0.0811286090499973	2.22044604925031e-16
STRG.14493.1_ORF_1	362	+	1	16	216	201	0.8182	0.0940312397618898	1.7691964998571e-08
STRG.14493.1_ORF_2	362	-	1	80	3	78	0.7906	0.151877078993808	2.22044604925031e-16
STRG.14558.1_ORF_1	2980	+	2	311	1435	1125	0.9515	0.201061144364526	2.22044604925031e-16
STRG.14558.1_ORF_2	2980	+	3	1905	2558	654	1.0486	0.227483575590597	2.22044604925031e-16
STRG.14558.1_ORF_3	2980	+	2	1439	1762	324	0.4808	0.18496857216427	2.22044604925031e-16
STRG.14558.1_ORF_4	2980	-	1	538	323	216	0.9394	-0.0122117195469079	2.22044604925031e-16
STRG.14558.1_ORF_5	2980	+	1	1417	1584	168	0.7087	0.0582646836495457	2.22044604925031e-16
STRG.14560.1_ORF_1	2996	+	3	315	1439	1125	0.9515	0.201061144364526	2.22044604925031e-16
STRG.14560.1_ORF_2	2996	+	1	1909	2562	654	1.0486	0.227483575590597	2.22044604925031e-16
STRG.14560.1_ORF_3	2996	+	3	1443	1766	324	0.4808	0.18496857216427	2.22044604925031e-16
STRG.14560.1_ORF_4	2996	-	1	542	327	216	0.9394	-0.0122117195469079	2.22044604925031e-16
STRG.14560.1_ORF_5	2996	+	2	1421	1588	168	0.7087	0.0582646836495457	2.22044604925031e-16
STRG.14560.2_ORF_1	3014	+	1	28	1377	1350	0.8025	0.205031471736306	2.22044604925031e-16
STRG.14560.2_ORF_2	3014	+	1	1381	2580	1200	0.8704	0.231732369700198	2.22044604925031e-16
STRG.14560.2_ORF_3	3014	-	3	480	265	216	0.9394	-0.0122117195469079	2.22044604925031e-16
STRG.14560.2_ORF_4	3014	+	3	1359	1526	168	0.7087	0.0582646836495457	2.22044604925031e-16
STRG.14560.2_ORF_5	3014	-	2	1891	1724	168	1.0357	-0.0076149129916183	2.22044604925031e-16
STRG.14562.1_ORF_1	2001	+	1	31	1023	993	0.6715	0.248415561763187	2.22044604925031e-16
STRG.14562.1_ORF_2	2001	+	2	1127	1537	411	0.8509	0.266137886539868	2.22044604925031e-16
STRG.14562.1_ORF_3	2001	+	3	1392	1721	330	0.8198	-0.00721204602293497	2.22044604925031e-16
STRG.14562.1_ORF_4	2001	+	3	1026	1259	234	0.5954	-0.0164843929497915	2.22044604925031e-16
STRG.14562.1_ORF_5	2001	-	2	1034	825	210	0.6803	-0.0807864267200532	2.22044604925031e-16
STRG.14641.1_ORF_1	1895	+	1	7	1593	1587	0.8146	0.228685923120025	1.6971968950896e-08
STRG.14641.1_ORF_2	1895	-	2	1039	794	246	0.8228	-0.10953925710341	2.22044604925031e-16
STRG.14641.1_ORF_3	1895	-	1	494	327	168	0.5718	-0.0138586219520063	2.22044604925031e-16
STRG.14641.1_ORF_4	1895	+	2	353	511	159	0.5601	0.0348328227102842	2.22044604925031e-16
STRG.14641.1_ORF_5	1895	+	2	863	988	126	0.7889	-0.0122183705647651	2.22044604925031e-16
STRG.14646.1_ORF_1	913	-	3	743	36	708	1.2601	1.01517375673875	4.67146697569087e-05
STRG.14646.1_ORF_2	913	-	1	706	2	705	1.2486	0.150797405918983	6.10964892484904e-08
STRG.14646.1_ORF_3	913	-	2	486	13	474	1.2541	-0.517434400990508	2.22044604925031e-16
STRG.14646.1_ORF_4	913	+	2	59	481	423	1.283	-0.101256098194112	2.22044604925031e-16
STRG.14646.1_ORF_5	913	+	3	138	443	306	1.3046	-0.35097135618552	2.22044604925031e-16
STRG.14582.1_ORF_1	1433	+	2	8	745	738	0.9606	0.167438580611484	2.22044604925031e-16
STRG.14582.1_ORF_2	1433	-	3	324	178	147	0.8844	-0.215859359668124	2.22044604925031e-16
STRG.14582.1_ORF_3	1433	-	3	1164	1051	114	0.7495	-0.483533032883852	2.22044604925031e-16
STRG.14582.1_ORF_4	1433	+	1	253	345	93	0.7607	-0.0557075002663129	2.22044604925031e-16
STRG.14582.1_ORF_5	1433	-	2	490	401	90	0.6716	-0.0686890238060082	2.22044604925031e-16
STRG.14724.2_ORF_1	814	+	3	123	566	444	1.2264	0.441851099017346	2.22044604925031e-16
STRG.14724.2_ORF_2	814	+	1	70	282	213	1.2906	0.015473489332299	2.22044604925031e-16
STRG.14724.2_ORF_3	814	+	1	541	723	183	0.728	-0.297407984529758	2.22044604925031e-16
STRG.14724.2_ORF_4	814	+	2	641	814	174	0.6549	-0.216852253505924	2.22044604925031e-16
STRG.14724.2_ORF_5	814	-	1	298	197	102	1.1402	-0.0611556239364747	2.22044604925031e-16
STRG.14734.1_ORF_1	358	+	1	43	294	252	0.9656	0.110590678420106	3.92515808621671e-05
STRG.14734.1_ORF_2	358	-	2	306	205	102	0.8584	-0.217246609643303	2.22044604925031e-16
STRG.14734.1_ORF_3	358	-	2	135	34	102	0.6854	-0.161331148154937	2.22044604925031e-16
STRG.14652.1_ORF_1	3365	+	3	150	3062	2913	0.8746	0.231635264259031	4.6077741059765e-09
STRG.14652.1_ORF_2	3365	-	1	1568	1020	549	1.1477	-0.0606984667234949	2.22044604925031e-16
STRG.14652.1_ORF_3	3365	-	1	509	117	393	0.9074	0.0566701311344658	2.22044604925031e-16
STRG.14652.1_ORF_4	3365	+	1	463	753	291	0.9833	0.00305978795900855	2.22044604925031e-16
STRG.14652.1_ORF_5	3365	+	1	892	1053	162	1.0785	-0.0919235896267317	2.22044604925031e-16
STRG.14690.1_ORF_1	855	+	3	252	506	255	1.1854	0.169532892108772	2.22044604925031e-16
STRG.14690.1_ORF_2	855	-	1	192	1	192	0.8107	-0.192297956085572	2.22044604925031e-16
STRG.14690.1_ORF_3	855	+	2	146	319	174	0.7515	0.188209801313971	2.22044604925031e-16
STRG.14690.1_ORF_4	855	-	2	287	126	162	0.6829	0.166006839402071	2.22044604925031e-16
STRG.14690.1_ORF_5	855	-	2	539	384	156	0.9187	0.134771780664761	2.22044604925031e-16
STRG.14770.1_ORF_1	3626	+	1	37	3348	3312	1.1565	0.421017090327829	0.988842325282
STRG.14770.1_ORF_2	3626	-	3	1878	1168	711	0.9287	-0.100120453822857	2.22044604925031e-16
STRG.14770.1_ORF_3	3626	-	1	3170	2907	264	1.2481	-0.137543338450386	2.22044604925031e-16
STRG.14770.1_ORF_4	3626	-	1	1538	1299	240	0.9948	0.147993154968528	2.22044604925031e-16
STRG.14770.1_ORF_5	3626	+	2	2333	2560	228	0.9839	-0.0414035092404084	2.22044604925031e-16
STRG.14801.2_ORF_1	2509	+	1	4	1920	1917	1.0293	0.320703159236381	2.22044604925031e-16
STRG.14801.2_ORF_2	2509	-	2	1680	1219	462	0.9841	0.0208435501424097	2.22044604925031e-16
STRG.14801.2_ORF_3	2509	+	2	1124	1411	288	1.0868	-0.130178366265296	2.22044604925031e-16
STRG.14801.2_ORF_4	2509	+	3	579	767	189	0.9951	0.108884925536018	2.22044604925031e-16
STRG.14801.2_ORF_5	2509	+	3	1833	2021	189	0.702	-0.234607775946879	2.22044604925031e-16
STRG.14751.1_ORF_1	511	-	1	424	242	183	0.7208	0.106475937013351	2.22044604925031e-16
STRG.14751.1_ORF_2	511	-	2	387	220	168	0.4579	-0.0916417566415925	2.22044604925031e-16
STRG.14751.1_ORF_3	511	+	3	273	428	156	0.9873	-0.0631463100020657	2.22044604925031e-16
STRG.14751.1_ORF_4	511	-	2	78	1	78	0.7786	-0.0629592620548503	2.22044604925031e-16
STRG.14752.1_ORF_1	1242	+	1	46	999	954	0.7953	0.077701512738122	2.58782473151192e-11
STRG.14752.1_ORF_2	1242	-	2	701	402	300	0.6729	-0.0977889074381451	2.22044604925031e-16
STRG.14752.1_ORF_3	1242	+	2	533	697	165	0.7583	-0.221998321729781	2.22044604925031e-16
STRG.14752.1_ORF_4	1242	-	2	230	72	159	0.7524	-0.266912911487868	2.22044604925031e-16
STRG.14752.1_ORF_5	1242	-	1	714	604	111	0.7572	0.0522658707465697	2.22044604925031e-16
STRG.14758.1_ORF_1	439	+	2	185	403	219	0.7883	0.0769814245718544	1.27073683409973e-11
STRG.14758.1_ORF_2	439	-	1	253	110	144	0.8954	-0.144492602460491	2.22044604925031e-16
STRG.14758.1_ORF_3	439	+	3	84	188	105	0.6011	0.161533738613093	2.22044604925031e-16
STRG.14775.1_ORF_1	1688	+	1	37	1122	1086	0.8236	0.306951405291783	2.22044604925031e-16
STRG.14775.1_ORF_2	1688	-	3	441	61	381	0.9135	-0.0135433920794825	2.22044604925031e-16
STRG.14775.1_ORF_3	1688	+	2	44	256	213	0.8042	-0.0778865411912052	2.22044604925031e-16
STRG.14775.1_ORF_4	1688	-	1	926	780	147	1.0744	0.0727576636654835	2.22044604925031e-16
STRG.14775.1_ORF_5	1688	+	2	1460	1576	117	0.8371	-0.0681279428830082	2.22044604925031e-16
STRG.14894.1_ORF_1	1061	+	2	17	844	828	1.1266	0.486586126719076	1.27124563342401e-07
STRG.14894.1_ORF_2	1061	+	3	663	1043	381	0.9495	-0.503035758868657	2.22044604925031e-16
STRG.14894.1_ORF_3	1061	-	3	240	49	192	0.5981	-0.00933406866370068	2.22044604925031e-16
STRG.14894.1_ORF_4	1061	-	3	402	241	162	0.712	0.00979784327520434	2.22044604925031e-16
STRG.14894.1_ORF_5	1061	-	1	440	336	105	0.7302	-0.0573995651210181	2.22044604925031e-16
STRG.14974.1_ORF_1	1648	+	3	132	1277	1146	0.8442	0.176684522304293	2.22044604925031e-16
STRG.14974.1_ORF_2	1648	+	1	910	1401	492	0.7838	0.0502239841802243	2.22044604925031e-16
STRG.14974.1_ORF_3	1648	-	2	1290	1063	228	0.8372	0.182162611883695	2.22044604925031e-16
STRG.14974.1_ORF_4	1648	-	1	1045	884	162	0.8979	-0.0261112392315336	2.22044604925031e-16
STRG.14974.1_ORF_5	1648	+	2	401	529	129	1.1173	0.0536389405392049	2.22044604925031e-16
STRG.14978.2_ORF_1	1416	+	3	348	1256	909	0.9099	0.196499837885137	2.22044604925031e-16
STRG.14978.2_ORF_2	1416	+	2	5	493	489	0.8687	0.343703941249902	2.22044604925031e-16
STRG.14978.2_ORF_3	1416	-	2	887	711	177	1.0012	-0.0306792777725031	2.22044604925031e-16
STRG.14978.2_ORF_4	1416	-	3	322	158	165	1.1949	-0.172332035132402	2.22044604925031e-16
STRG.14978.2_ORF_5	1416	+	2	1262	1402	141	0.4897	-0.319805349857848	2.22044604925031e-16
STRG.14981.1_ORF_1	1942	+	3	15	1475	1461	1.0291	0.261558954940373	2.22044604925031e-16
STRG.14981.1_ORF_2	1942	-	3	1205	843	363	0.973	0.0647889955214544	2.22044604925031e-16
STRG.14981.1_ORF_3	1942	-	1	1180	1007	174	1.1656	0.0124584390726099	2.22044604925031e-16
STRG.14981.1_ORF_4	1942	-	1	793	623	171	1.0434	-0.229831541017811	2.22044604925031e-16
STRG.14981.1_ORF_5	1942	+	1	160	324	165	0.8083	0.281012148496941	2.22044604925031e-16
STRG.14919.1_ORF_1	1705	+	2	161	1459	1299	0.8056	0.191107413247304	2.22044604925031e-16
STRG.14919.1_ORF_2	1705	-	2	1302	1045	258	0.6957	0.128544482285277	2.22044604925031e-16
STRG.14919.1_ORF_3	1705	-	2	351	139	213	0.5802	-0.131766433743054	2.22044604925031e-16
STRG.14919.1_ORF_4	1705	-	2	1041	856	186	0.7573	0.0427535196658412	2.22044604925031e-16
STRG.14919.1_ORF_5	1705	-	1	487	320	168	0.6881	-0.0685760921894859	2.22044604925031e-16
STRG.15340.2_ORF_1	489	+	3	6	476	471	1.047	0.351948693847649	0.994992119052119
STRG.15340.2_ORF_2	489	+	1	124	489	366	1.0945	0.324592101907171	0.000103289376345215
STRG.15340.2_ORF_3	489	-	2	236	33	204	0.8984	-0.275559866933384	2.22044604925031e-16
